L, a, b, x, y
106.34, 128.98, 91.41, 639.61, 125.61
106.34, 128.98, 91.41, 639.61, 125.61
105.09, 126.66, 92.93, 637.85, 130.98
108.42, 130.92, 88.93, 633.99, 133.41
108.42, 130.92, 88.93, 633.99, 133.41
108.42, 130.92, 88.93, 633.99, 133.41
108.92, 129.43, 91.72, 630.82, 132.09
107.46, 129.29, 91.98, 624.00, 134.83
107.46, 129.29, 91.98, 624.00, 134.83
107.46, 129.29, 91.98, 624.00, 134.83
103.97, 132.19, 87.08, 620.06, 134.17
103.97, 132.19, 87.08, 620.06, 134.17
105.09, 134.86, 84.47, 618.09, 135.18
105.09, 134.86, 84.47, 618.09, 135.18
107.92, 135.20, 82.44, 611.18, 135.59
107.92, 135.20, 82.44, 611.18, 135.59
109.31, 125.48, 93.80, 601.07, 135.06
109.31, 125.48, 93.80, 601.07, 135.06
102.25, 131.88, 88.98, 589.00, 128.25
103.90, 127.81, 92.28, 588.88, 122.97
103.72, 127.86, 92.28, 588.88, 122.97
103.90, 127.81, 92.28, 588.88, 122.97
111.17, 129.31, 90.00, 593.34, 116.75
111.15, 129.31, 90.00, 593.34, 116.75
108.75, 120.00, 99.00, 582.50, 107.50
106.39, 127.03, 92.79, 599.38, 111.74
99.12, 123.41, 105.53, 585.12, 99.53
102.81, 129.78, 92.19, 603.13, 105.72
99.47, 122.88, 105.53, 585.12, 99.53
103.38, 129.62, 92.22, 603.13, 105.72
99.00, 122.88, 105.53, 585.12, 99.53
103.60, 129.62, 92.26, 603.13, 105.72
107.50, 130.60, 92.47, 611.87, 101.83
107.50, 130.60, 92.47, 611.87, 101.83
93.83, 125.76, 95.80, 644.53, 36.60
93.83, 125.76, 95.80, 644.53, 36.60
91.15, 135.39, 85.48, 652.52, 21.24
91.15, 135.39, 85.48, 652.52, 21.24
114.45, 138.40, 80.89, 657.72, 14.79
114.45, 138.40, 80.89, 657.72, 14.79
136.94, 137.63, 83.50, 659.27, 15.57
137.57, 137.55, 83.37, 659.14, 16.07
138.47, 135.44, 85.19, 657.54, 23.31
118.66, 136.32, 86.29, 651.82, 40.13
118.70, 136.32, 86.29, 651.82, 40.13
118.81, 136.19, 86.39, 651.82, 40.13
94.75, 130.78, 90.93, 657.21, 42.63
94.75, 130.78, 90.93, 657.21, 42.63
90.29, 127.78, 93.88, 660.72, 46.64
90.29, 127.78, 93.88, 660.72, 46.64
94.85, 127.48, 92.24, 669.86, 35.62
94.85, 127.48, 92.24, 669.86, 35.62
110.29, 125.31, 93.56, 671.54, 33.52
120.08, 129.78, 88.46, 666.46, 33.32
120.08, 129.78, 88.46, 666.46, 33.32
120.08, 129.78, 88.46, 666.46, 33.32
113.00, 130.17, 88.66, 661.35, 45.54
109.89, 132.91, 86.44, 659.78, 52.69
109.45, 133.05, 86.29, 659.78, 52.85
109.45, 133.02, 86.30, 659.78, 52.85
108.56, 133.00, 87.24, 657.00, 59.22
108.56, 133.00, 87.24, 657.00, 59.22
107.79, 134.67, 85.83, 654.15, 68.39
107.79, 134.67, 85.83, 654.15, 68.39
101.06, 132.61, 88.04, 651.27, 76.18
101.06, 132.61, 88.04, 651.27, 76.18
88.74, 124.94, 105.43, 644.29, 80.14
88.74, 124.94, 105.43, 644.29, 80.14
95.36, 126.14, 100.86, 648.55, 104.95
102.24, 128.33, 92.58, 642.83, 105.82
102.35, 128.19, 92.68, 642.83, 105.82
102.24, 128.33, 92.58, 642.83, 105.82
109.67, 127.43, 90.42, 641.68, 114.82
109.67, 127.43, 90.42, 641.68, 114.82
111.21, 128.74, 88.14, 644.23, 130.10
121.50, 127.12, 90.24, 637.47, 145.95
121.50, 127.12, 90.24, 637.47, 145.95
121.50, 127.12, 90.24, 637.47, 145.95
115.07, 128.57, 88.84, 642.52, 159.82
115.07, 128.57, 88.84, 642.52, 159.82
114.15, 129.59, 87.50, 643.33, 169.13
114.76, 129.27, 88.31, 642.33, 178.40
114.88, 129.12, 88.39, 642.33, 178.40
114.76, 129.27, 88.31, 642.33, 178.40
113.72, 129.56, 88.07, 646.20, 187.88
113.72, 129.56, 88.07, 646.20, 187.88
112.74, 128.93, 88.81, 645.80, 196.04
112.74, 128.93, 88.81, 645.80, 196.04
113.70, 130.49, 87.22, 648.31, 204.32
111.79, 132.51, 85.49, 649.09, 210.94
111.82, 132.47, 85.49, 649.09, 210.94
111.79, 132.51, 85.49, 649.09, 210.94
110.22, 132.88, 85.26, 648.36, 216.80
110.22, 132.88, 85.26, 648.36, 216.80
109.28, 134.73, 83.44, 646.93, 222.25
108.81, 135.57, 83.10, 634.46, 217.04
109.28, 134.73, 83.44, 646.93, 222.25
108.81, 135.57, 83.10, 634.46, 217.04
116.86, 135.10, 82.89, 646.67, 228.97
119.76, 127.06, 90.71, 630.53, 222.41
116.86, 135.10, 82.89, 646.67, 228.97
119.76, 127.06, 90.71, 630.53, 222.41
121.08, 136.61, 81.66, 644.99, 234.57
119.94, 137.56, 80.93, 632.32, 230.65
121.08, 136.61, 81.66, 644.99, 234.57
119.94, 137.56, 80.93, 632.32, 230.65
121.76, 136.30, 82.29, 644.46, 240.56
120.45, 135.86, 82.99, 632.48, 235.04
121.82, 137.64, 82.29, 644.03, 240.35
120.83, 137.61, 82.71, 632.48, 234.97
118.60, 136.59, 83.43, 642.62, 247.29
117.79, 135.67, 84.63, 631.96, 241.57
123.59, 137.17, 82.51, 642.80, 256.30
120.56, 138.51, 81.07, 638.26, 253.50
123.59, 137.17, 82.51, 642.80, 256.30
120.56, 138.51, 81.07, 638.26, 253.50
123.59, 137.17, 82.51, 642.80, 256.30
120.56, 138.51, 81.07, 638.26, 253.50
124.90, 136.31, 84.30, 641.02, 264.10
123.75, 136.01, 85.23, 636.80, 258.98
124.99, 136.19, 84.42, 641.02, 264.10
123.87, 135.84, 85.41, 636.80, 258.98
127.54, 138.73, 82.00, 636.79, 271.47
127.41, 136.50, 82.55, 628.37, 262.43
127.54, 138.73, 82.00, 636.79, 271.47
127.41, 136.50, 82.55, 628.37, 262.43
133.95, 135.88, 85.47, 631.90, 278.22
131.63, 135.73, 84.42, 620.50, 267.56
138.15, 135.69, 85.22, 625.77, 285.05
136.44, 137.63, 84.15, 618.09, 274.05
138.15, 135.69, 85.22, 625.77, 285.05
136.44, 137.63, 84.15, 618.09, 274.05
138.15, 135.69, 85.22, 625.77, 285.05
136.44, 137.63, 84.15, 618.09, 274.05
138.78, 136.07, 84.98, 620.02, 291.05
137.94, 137.53, 84.12, 612.68, 279.16
142.60, 137.13, 83.22, 613.17, 295.42
144.54, 137.81, 83.07, 606.78, 281.47
142.60, 137.13, 83.22, 613.17, 295.42
144.54, 137.81, 83.07, 606.78, 281.47
142.60, 137.13, 83.22, 613.17, 295.42
144.54, 137.81, 83.07, 606.78, 281.47
142.95, 136.90, 83.27, 604.96, 299.14
143.63, 135.76, 84.65, 598.73, 288.59
143.12, 136.98, 83.23, 604.96, 299.14
143.94, 135.92, 84.58, 598.73, 288.59
143.21, 135.55, 84.57, 595.85, 303.55
142.62, 135.55, 84.62, 595.66, 302.94
143.21, 135.55, 84.57, 595.85, 303.55
142.62, 135.55, 84.62, 595.66, 302.94
142.33, 134.92, 84.33, 586.17, 309.68
142.33, 134.92, 84.33, 586.17, 309.68
141.75, 133.07, 86.02, 576.33, 313.93
141.75, 133.07, 86.02, 576.33, 313.93
141.75, 133.07, 86.02, 576.33, 313.93
141.75, 133.07, 86.02, 576.33, 313.93
141.75, 133.07, 86.02, 576.33, 313.93
141.75, 133.07, 86.02, 576.33, 313.93
140.50, 133.87, 84.84, 567.29, 317.94
140.91, 134.00, 84.79, 569.33, 321.58
140.50, 133.87, 84.84, 567.29, 317.94
140.91, 134.00, 84.79, 569.33, 321.58
141.25, 133.15, 84.85, 556.71, 322.90
143.06, 131.87, 86.52, 560.59, 331.51
141.25, 133.15, 84.85, 556.71, 322.90
143.06, 131.87, 86.52, 560.59, 331.51
141.31, 135.17, 83.76, 544.72, 324.57
154.00, 130.08, 91.58, 551.92, 337.29
141.31, 135.17, 83.76, 544.72, 324.57
154.00, 130.08, 91.58, 551.92, 337.29
140.30, 136.70, 82.80, 532.61, 329.69
149.12, 130.44, 94.12, 539.31, 342.00
140.30, 136.73, 82.80, 532.61, 329.69
149.12, 130.44, 94.12, 539.31, 342.00
134.07, 134.08, 86.57, 521.79, 336.06
131.97, 133.73, 84.77, 511.35, 339.31
131.96, 133.73, 84.77, 511.35, 339.31
131.97, 133.73, 84.77, 511.35, 339.31
129.12, 132.52, 86.54, 501.39, 339.26
128.13, 134.76, 85.49, 491.07, 340.84
128.13, 134.76, 85.49, 491.07, 340.84
128.13, 134.76, 85.49, 491.07, 340.84
128.17, 134.35, 84.80, 487.41, 337.77
120.32, 138.34, 87.49, 474.46, 345.50
120.31, 138.34, 87.49, 474.46, 345.50
119.77, 138.41, 87.92, 473.77, 346.17
119.38, 138.51, 89.48, 468.41, 347.40
114.43, 140.75, 92.56, 459.15, 351.84
114.01, 140.95, 93.37, 457.72, 353.08
114.09, 140.87, 93.36, 457.84, 353.02
112.91, 140.39, 95.12, 455.39, 353.77
107.78, 141.43, 97.66, 447.76, 356.28
107.80, 141.41, 97.66, 447.76, 356.28
107.79, 141.42, 97.62, 447.85, 356.18
112.86, 139.71, 92.56, 455.76, 350.86
108.50, 140.79, 90.65, 456.23, 354.43
108.60, 140.77, 90.59, 456.34, 354.41
108.50, 140.79, 90.65, 456.23, 354.43
108.32, 140.32, 90.42, 453.15, 353.58
107.66, 140.36, 90.62, 452.61, 353.77
103.02, 141.79, 89.99, 448.24, 353.24
113.36, 140.62, 86.27, 452.95, 346.88
117.23, 137.50, 86.88, 451.33, 344.77
114.82, 138.59, 86.96, 445.35, 343.52
114.85, 138.59, 86.96, 445.36, 343.53
115.65, 138.50, 86.54, 445.84, 342.80
110.44, 140.88, 91.54, 430.02, 346.83
110.51, 140.85, 91.47, 430.12, 347.02
110.87, 140.14, 94.54, 421.78, 349.15
112.07, 140.48, 94.16, 416.68, 353.50
112.08, 140.48, 94.16, 416.68, 353.50
112.06, 140.48, 94.16, 416.68, 353.50
103.63, 141.20, 97.78, 406.02, 354.18
105.46, 139.54, 94.92, 406.52, 349.29
104.88, 139.52, 94.60, 406.67, 349.00
104.96, 139.46, 94.42, 406.95, 348.80
105.62, 139.50, 93.40, 405.02, 345.91
105.44, 139.47, 93.44, 405.02, 345.91
105.91, 138.88, 93.71, 402.48, 343.96
116.73, 139.99, 84.91, 408.82, 333.43
116.73, 139.99, 84.91, 408.82, 333.43
116.73, 139.99, 84.91, 408.82, 333.43
119.15, 137.42, 84.52, 409.94, 328.51
117.88, 139.86, 81.49, 409.81, 325.43
117.88, 139.86, 81.49, 409.81, 325.43
117.88, 139.86, 81.49, 409.81, 325.43
116.49, 140.88, 81.21, 406.17, 322.11
116.48, 140.88, 81.21, 406.17, 322.11
106.64, 143.07, 88.91, 395.30, 317.25
102.29, 142.39, 94.62, 392.77, 323.80
102.31, 142.43, 94.56, 392.77, 323.80
102.10, 142.35, 94.64, 392.83, 323.86
100.92, 143.99, 94.11, 389.71, 319.41
100.27, 143.68, 94.95, 388.82, 317.91
100.31, 143.76, 94.82, 388.93, 318.01
100.22, 143.71, 94.93, 388.82, 317.91
103.26, 142.11, 94.92, 389.67, 316.50
103.01, 142.14, 95.04, 389.54, 316.84
98.80, 144.25, 96.95, 385.03, 319.18
98.80, 144.21, 97.00, 385.03, 319.18
97.85, 144.13, 98.76, 383.79, 322.30
96.87, 144.58, 100.46, 381.74, 327.56
96.80, 144.58, 100.46, 381.74, 327.56
96.81, 144.58, 100.46, 381.74, 327.56
95.24, 144.53, 101.92, 380.30, 333.23
95.28, 145.07, 101.67, 376.54, 330.95
95.31, 144.96, 101.64, 376.87, 331.72
95.31, 144.93, 101.66, 376.89, 331.74
96.14, 144.96, 101.59, 373.33, 331.45
96.14, 144.96, 101.59, 373.33, 331.45
96.58, 144.81, 102.04, 368.96, 334.28
96.58, 144.80, 102.03, 368.96, 334.28
98.35, 144.94, 100.42, 367.85, 337.57
96.98, 144.71, 99.46, 364.01, 340.93
96.96, 144.72, 99.45, 364.01, 340.93
92.03, 145.42, 100.08, 357.08, 339.47
92.05, 145.43, 100.07, 357.08, 339.58
92.03, 145.41, 100.08, 357.08, 339.47
91.55, 145.16, 98.70, 352.68, 336.28
91.56, 145.14, 98.70, 352.68, 336.28
95.41, 142.85, 95.10, 351.85, 326.37
98.07, 142.17, 94.46, 353.87, 323.75
102.88, 141.51, 88.89, 351.94, 316.87
102.88, 141.51, 88.89, 351.94, 316.87
99.64, 143.88, 94.06, 344.33, 310.47
99.65, 143.88, 93.99, 344.30, 310.52
94.16, 146.01, 99.33, 337.29, 305.45
94.16, 145.99, 99.39, 337.25, 305.49
91.30, 147.45, 100.46, 333.44, 300.68
91.32, 147.43, 100.43, 333.26, 300.75
90.88, 147.04, 101.42, 333.59, 298.66
90.82, 147.06, 101.43, 333.59, 298.60
91.29, 147.02, 100.97, 333.76, 294.02
91.28, 147.01, 100.96, 333.76, 294.01
90.92, 146.70, 99.96, 324.34, 286.57
90.99, 146.70, 99.90, 323.98, 285.87
90.00, 147.77, 98.65, 320.54, 282.09
90.04, 147.82, 98.54, 320.63, 282.09
91.84, 146.16, 96.71, 316.54, 278.63
91.84, 146.16, 96.71, 316.54, 278.63
91.66, 146.03, 96.21, 316.36, 280.87
91.60, 146.10, 96.24, 316.36, 280.87
93.11, 143.70, 96.91, 309.18, 275.32
93.06, 143.65, 96.94, 309.14, 275.23
90.91, 145.00, 98.59, 301.99, 273.55
90.79, 144.92, 98.63, 302.19, 273.39
91.71, 143.92, 98.51, 298.09, 283.66
91.74, 143.92, 98.52, 298.09, 283.66
96.20, 142.60, 96.75, 294.44, 282.28
96.21, 142.59, 96.77, 294.44, 282.28
94.40, 143.92, 95.43, 295.20, 275.55
94.40, 143.90, 95.45, 295.20, 275.55
78.97, 149.36, 104.94, 357.07, 333.26
93.34, 143.45, 94.12, 300.44, 269.31
78.89, 149.37, 104.92, 357.07, 333.26
93.34, 143.45, 94.12, 300.44, 269.31
78.76, 150.35, 104.81, 349.91, 337.84
94.94, 140.89, 92.73, 305.66, 252.45
92.84, 140.56, 94.31, 304.35, 249.03
92.95, 140.57, 94.32, 304.35, 249.03
92.84, 140.56, 94.31, 304.35, 249.03
96.66, 139.65, 92.46, 308.61, 234.65
90.66, 141.99, 94.84, 306.77, 234.98
92.96, 141.45, 93.37, 306.37, 231.01
90.66, 141.99, 94.84, 306.77, 234.98
101.13, 137.79, 87.60, 316.14, 208.88
101.13, 137.79, 87.60, 316.14, 208.88
105.42, 136.33, 85.58, 320.69, 195.38
105.42, 136.33, 85.58, 320.69, 195.38
108.48, 135.08, 85.76, 325.17, 184.88
108.48, 135.08, 85.76, 325.17, 184.88
103.23, 138.98, 81.74, 329.64, 178.11
103.23, 138.98, 81.74, 329.64, 178.11
106.35, 134.70, 87.54, 333.27, 170.61
105.71, 135.33, 85.46, 333.38, 170.73
105.93, 131.01, 89.92, 337.63, 164.78
106.84, 133.49, 85.77, 341.85, 158.75
106.84, 133.49, 85.77, 341.85, 158.75
106.84, 133.49, 85.77, 341.85, 158.75
102.34, 134.54, 84.79, 347.81, 153.70
103.88, 133.03, 85.74, 353.12, 150.79
103.88, 133.03, 85.74, 353.12, 150.79
103.88, 133.03, 85.74, 353.12, 150.79
102.99, 135.29, 84.76, 358.35, 144.89
102.30, 136.54, 83.98, 358.05, 144.12
104.35, 133.10, 87.15, 362.59, 144.66
104.35, 133.10, 87.15, 362.59, 144.66
104.92, 129.85, 89.57, 369.33, 141.55
104.92, 131.85, 86.78, 374.57, 141.45
104.98, 131.81, 86.83, 374.57, 141.45
104.94, 131.78, 86.83, 374.57, 141.45
107.52, 131.60, 86.46, 379.41, 144.34
107.52, 131.60, 86.46, 379.41, 144.34
81.53, 149.21, 104.83, 322.52, 259.98
105.90, 129.18, 88.88, 385.54, 147.31
81.52, 149.22, 104.83, 322.52, 259.98
106.53, 128.60, 89.51, 385.77, 146.89
82.48, 146.36, 106.92, 328.16, 253.47
104.11, 134.24, 84.74, 388.98, 151.30
82.52, 146.37, 106.95, 327.77, 253.52
104.11, 134.24, 84.74, 388.98, 151.30
120.49, 125.31, 91.53, 399.19, 148.82
120.63, 125.24, 91.57, 399.19, 148.82
88.87, 127.08, 96.58, 445.10, 4.95
88.87, 127.08, 96.58, 445.10, 4.95
88.87, 127.08, 96.58, 445.10, 4.95
49.65, 134.87, 99.84, 459.39, 102.79
50.25, 134.81, 99.42, 466.30, 92.96
50.25, 134.81, 99.42, 466.30, 92.96
50.25, 134.81, 99.42, 466.30, 92.96
50.25, 134.81, 99.42, 466.30, 92.96
50.25, 134.81, 99.42, 466.30, 92.96
50.25, 134.81, 99.42, 466.30, 92.96
48.02, 133.71, 100.48, 469.45, 87.31
46.31, 135.01, 99.61, 463.58, 89.04
47.99, 135.07, 100.19, 469.08, 89.32
47.70, 135.57, 99.88, 465.73, 90.62
47.99, 135.07, 100.19, 469.08, 89.32
47.70, 135.57, 99.88, 465.73, 90.62
47.99, 135.07, 100.19, 469.08, 89.32
47.70, 135.57, 99.88, 465.73, 90.62
46.05, 135.34, 100.51, 460.80, 97.98
46.05, 135.34, 100.51, 460.80, 97.98
108.68, 132.69, 93.17, 466.04, 122.54
109.63, 136.30, 92.35, 457.44, 130.44
122.97, 134.75, 87.59, 467.21, 129.78
120.91, 138.74, 85.22, 455.73, 137.17
122.97, 134.75, 87.59, 467.21, 129.78
120.91, 138.74, 85.22, 455.73, 137.17
122.97, 134.75, 87.59, 467.21, 129.78
120.91, 138.74, 85.22, 455.73, 137.17
131.29, 134.96, 86.18, 473.81, 125.33
129.89, 138.35, 84.82, 461.70, 133.12
131.29, 134.96, 86.18, 473.81, 125.33
129.89, 138.35, 84.82, 461.70, 133.12
123.22, 135.49, 85.34, 479.33, 124.04
116.05, 131.66, 90.52, 483.07, 120.44
125.89, 127.39, 99.61, 468.39, 125.78
116.05, 131.66, 90.52, 483.07, 120.44
125.89, 127.39, 99.61, 468.39, 125.78
116.05, 131.66, 90.52, 483.07, 120.44
125.89, 127.39, 99.61, 468.39, 125.78
116.91, 129.89, 92.76, 484.30, 123.86
123.39, 132.51, 89.21, 487.42, 128.78
123.39, 132.51, 89.21, 487.42, 128.78
123.39, 132.51, 89.21, 487.42, 128.78
131.21, 135.07, 89.02, 487.49, 145.37
131.21, 135.07, 89.02, 487.49, 145.37
133.82, 132.07, 91.71, 492.08, 157.62
133.82, 132.07, 91.71, 492.08, 157.62
139.28, 129.83, 94.30, 483.57, 179.33
138.43, 130.01, 91.45, 496.78, 174.24
139.28, 129.83, 94.30, 483.57, 179.33
138.43, 130.01, 91.45, 496.78, 174.24
127.20, 130.53, 91.50, 498.87, 187.09
127.82, 129.90, 93.60, 489.26, 192.64
127.20, 130.53, 91.50, 498.87, 187.09
127.82, 129.90, 93.60, 489.26, 192.64
116.18, 130.86, 90.46, 503.50, 197.73
115.27, 130.86, 91.99, 494.23, 205.36
116.18, 130.86, 90.46, 503.50, 197.73
115.27, 130.86, 91.99, 494.23, 205.36
109.97, 133.13, 88.23, 505.25, 209.23
112.72, 132.67, 90.29, 497.97, 217.15
109.97, 133.13, 88.23, 505.25, 209.23
112.72, 132.67, 90.29, 497.97, 217.15
107.43, 129.58, 90.74, 509.23, 215.04
107.15, 127.90, 93.03, 501.96, 224.93
101.46, 134.93, 87.85, 503.90, 231.27
105.25, 132.40, 89.14, 511.26, 221.48
101.64, 134.49, 88.34, 503.90, 231.27
104.33, 133.63, 87.87, 510.80, 221.86
101.14, 134.68, 88.34, 503.55, 231.82
104.54, 133.22, 88.29, 511.02, 221.67
102.46, 133.52, 87.83, 511.16, 228.10
111.75, 125.00, 95.25, 504.50, 231.50
102.46, 133.52, 87.83, 511.16, 228.10
111.75, 125.00, 95.25, 504.50, 231.50
116.07, 133.54, 88.55, 514.15, 230.45
116.07, 133.54, 88.55, 514.15, 230.45
124.40, 138.00, 81.60, 529.20, 218.60
127.88, 136.06, 86.58, 518.52, 231.79
124.40, 138.00, 81.60, 529.20, 218.60
127.88, 136.06, 86.58, 518.52, 231.79
136.73, 133.43, 88.53, 524.45, 234.28
136.73, 133.43, 88.53, 524.45, 234.28
133.46, 132.74, 94.97, 537.86, 232.97
134.89, 137.65, 84.76, 530.27, 238.31
133.46, 132.74, 94.97, 537.86, 232.97
134.89, 137.65, 84.76, 530.27, 238.31
125.88, 144.80, 84.96, 535.75, 244.11
125.88, 144.80, 84.96, 535.75, 244.11
155.00, 121.00, 105.50, 528.00, 240.00
117.33, 136.06, 86.31, 539.19, 248.98
155.00, 121.00, 105.50, 528.00, 240.00
117.33, 136.06, 86.31, 539.19, 248.98
114.64, 136.09, 86.60, 541.91, 249.51
114.64, 136.09, 86.60, 541.91, 249.51
116.23, 136.15, 86.54, 541.49, 249.62
115.84, 137.41, 84.77, 538.77, 249.83
115.84, 137.41, 84.77, 538.77, 249.83
115.84, 137.41, 84.77, 538.77, 249.83
118.27, 137.22, 84.51, 538.15, 250.10
118.27, 137.22, 84.51, 538.15, 250.10
117.34, 136.87, 84.90, 539.88, 250.22
117.84, 136.80, 84.92, 539.88, 250.22
117.75, 136.74, 84.75, 541.37, 248.86
117.75, 136.74, 84.75, 541.37, 248.86
118.39, 136.62, 86.01, 543.75, 248.12
118.39, 136.62, 86.01, 543.75, 248.12
116.82, 139.56, 82.62, 546.13, 246.88
116.74, 139.58, 82.62, 546.13, 246.88
118.15, 138.61, 84.73, 546.84, 245.55
118.15, 138.61, 84.73, 546.84, 245.55
118.04, 139.08, 83.46, 546.48, 245.50
118.01, 139.08, 83.44, 546.48, 245.50
121.18, 137.49, 85.98, 546.14, 245.59
120.11, 139.34, 83.99, 545.89, 245.92
120.11, 139.34, 83.99, 545.89, 245.92
119.43, 140.09, 82.74, 546.62, 246.23
118.78, 136.20, 87.35, 548.67, 246.49
118.78, 136.20, 87.35, 548.67, 246.49
117.82, 137.93, 84.44, 551.09, 245.22
117.82, 137.93, 84.44, 551.09, 245.22
118.92, 135.34, 87.18, 555.75, 244.77
118.92, 135.34, 87.18, 555.75, 244.77
115.57, 137.25, 85.19, 558.72, 243.95
115.57, 137.25, 85.19, 558.72, 243.95
116.58, 133.46, 88.57, 562.92, 243.02
116.58, 133.46, 88.57, 562.92, 243.02
118.35, 133.46, 87.56, 568.86, 242.64
118.35, 133.46, 87.56, 568.86, 242.64
115.73, 133.48, 87.59, 573.58, 242.03
115.10, 133.86, 87.15, 573.53, 241.90
117.42, 135.88, 85.62, 579.49, 242.92
117.42, 135.88, 85.62, 579.49, 242.92
115.34, 133.01, 87.11, 585.36, 244.05
115.34, 133.01, 87.11, 585.36, 244.05
113.01, 130.46, 90.28, 591.15, 246.87
115.00, 136.01, 84.31, 596.06, 249.83
114.85, 136.06, 84.31, 596.06, 249.83
114.70, 136.06, 84.34, 596.06, 249.83
116.66, 135.21, 84.92, 600.08, 250.95
116.66, 135.21, 84.92, 600.08, 250.95
117.79, 133.29, 87.05, 602.99, 254.37
114.26, 136.05, 85.35, 606.40, 242.40
117.79, 133.29, 87.05, 602.99, 254.37
114.26, 136.05, 85.35, 606.40, 242.40
119.72, 130.57, 89.31, 604.45, 262.69
119.84, 130.90, 88.58, 610.79, 251.16
120.05, 130.91, 88.58, 606.29, 269.48
119.63, 131.18, 87.85, 612.54, 260.36
120.05, 130.91, 88.58, 606.29, 269.48
119.63, 131.18, 87.85, 612.54, 260.36
122.17, 131.91, 85.98, 612.35, 274.15
121.33, 130.88, 88.70, 605.16, 283.24
122.17, 131.91, 85.98, 612.35, 274.15
121.33, 130.88, 88.70, 605.16, 283.24
122.17, 131.91, 85.98, 612.35, 274.15
121.33, 130.88, 88.70, 605.16, 283.24
118.13, 130.01, 89.63, 607.72, 292.62
113.71, 132.90, 86.61, 614.76, 283.98
118.13, 130.01, 89.63, 607.72, 292.62
113.71, 132.90, 86.61, 614.76, 283.98
123.50, 129.15, 90.15, 621.25, 287.25
119.74, 132.26, 87.52, 614.46, 295.75
123.50, 129.15, 90.15, 621.25, 287.25
119.74, 132.26, 87.52, 614.46, 295.75
123.16, 133.31, 89.34, 616.54, 308.57
123.16, 133.31, 89.34, 616.54, 308.57
123.64, 135.47, 89.53, 619.62, 319.76
123.64, 135.47, 89.53, 619.62, 319.76
120.98, 137.28, 89.23, 622.64, 330.75
120.98, 137.28, 89.23, 622.64, 330.75
102.15, 138.53, 86.68, 623.92, 343.83
102.12, 138.53, 86.67, 623.92, 343.83
89.18, 137.63, 88.41, 624.42, 357.23
89.01, 137.82, 88.28, 624.25, 357.35
68.55, 139.12, 90.43, 622.84, 371.11
68.61, 139.12, 90.41, 622.84, 371.11
53.24, 136.57, 98.20, 616.67, 385.25
21.00, 140.00, 100.00, 606.00, 392.50
21.00, 140.00, 100.00, 606.00, 392.50
21.00, 140.00, 100.00, 606.00, 392.50
130.18, 130.22, 90.38, 612.58, 457.53
121.45, 134.38, 86.19, 605.37, 469.71
121.45, 134.38, 86.19, 605.37, 469.71
121.45, 134.38, 86.19, 605.37, 469.71
122.12, 134.84, 87.01, 607.26, 481.11
122.12, 134.84, 87.01, 607.26, 481.11
119.79, 134.19, 88.00, 606.57, 492.26
119.75, 134.20, 87.98, 606.57, 492.26
114.52, 137.42, 85.21, 606.94, 500.13
114.52, 137.42, 85.21, 606.94, 500.13
111.01, 138.05, 84.95, 610.21, 507.77
110.83, 138.32, 84.67, 610.47, 507.88
108.24, 140.02, 83.73, 613.02, 514.96
108.24, 140.02, 83.73, 613.02, 514.96
107.33, 139.56, 84.74, 614.52, 520.88
105.48, 139.77, 84.36, 614.92, 526.32
105.48, 139.77, 84.36, 614.92, 526.32
105.48, 139.77, 84.36, 614.92, 526.32
104.68, 140.00, 84.50, 615.20, 530.82
103.61, 140.34, 84.14, 614.52, 534.17
103.65, 140.26, 84.20, 614.44, 534.14
103.68, 140.26, 84.18, 614.40, 534.12
102.91, 141.37, 83.57, 613.91, 536.86
102.91, 141.37, 83.57, 613.91, 536.86
103.08, 141.87, 82.59, 612.65, 538.43
103.08, 141.87, 82.59, 612.65, 538.43
102.30, 141.49, 83.89, 612.15, 540.18
102.43, 141.28, 84.14, 612.00, 539.92
101.10, 141.27, 83.33, 610.99, 541.79
101.10, 141.27, 83.33, 610.99, 541.79
101.47, 141.20, 83.83, 610.12, 543.02
101.47, 141.20, 83.83, 610.12, 543.02
101.18, 141.28, 83.56, 609.30, 544.46
101.18, 141.28, 83.56, 609.30, 544.46
100.23, 141.59, 83.45, 608.82, 546.29
100.23, 141.59, 83.45, 608.82, 546.29
100.29, 141.37, 83.78, 608.13, 547.50
100.29, 141.37, 83.78, 608.13, 547.50
100.08, 142.15, 82.86, 607.52, 549.02
100.08, 142.15, 82.86, 607.52, 549.02
100.19, 142.28, 82.67, 606.76, 550.13
99.47, 142.58, 82.22, 606.00, 550.89
99.47, 142.58, 82.22, 606.00, 550.89
99.47, 142.58, 82.22, 606.00, 550.89
100.06, 141.26, 83.44, 605.03, 552.26
100.02, 141.24, 83.45, 605.00, 552.21
98.41, 142.50, 82.46, 604.31, 552.87
98.41, 142.50, 82.46, 604.31, 552.87
98.46, 142.26, 82.71, 603.67, 553.73
98.46, 142.26, 82.71, 603.67, 553.73
97.64, 142.40, 82.99, 603.01, 553.95
97.64, 142.40, 82.99, 603.01, 553.95
97.91, 142.26, 82.74, 602.52, 555.44
97.91, 142.26, 82.74, 602.52, 555.44
98.14, 140.83, 84.18, 602.00, 555.79
98.47, 140.92, 84.03, 601.56, 556.37
98.47, 140.92, 84.03, 601.56, 556.37
98.47, 140.92, 84.03, 601.56, 556.37
